"host.name","parasite.name","host.genus","host.adultmass","host.diet_breadth","host.gest_length","host.ind_homerange","host.litter_size","host.max_age","host.trophic_stat","host.abund","parasite.taxonomy","parasite.IorE","count","fold"
"remn","esev","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Protozoa","I",0,5
"remn","fapi","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,4
"remn","hecu","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,2
"remn","hede","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,6
"remn","hepo","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,4
"remn","hesp","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,2
"remn","iper","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Protozoa","I",0,5
"remn","madi","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",2,1
"remn","madp","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,4
"remn","masi","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,7
"remn","mear","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,5
"remn","mepa","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,10
"remn","mocl","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,8
"remn","neno","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,6
"remn","oode","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,4
"remn","orag","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,1
"remn","orca","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,9
"remn","orle","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,3
"remn","phma","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,6
"remn","poau","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Arthropod","E",0,9
"remn","pras","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",3,8
"remn","ptdi","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,8
"remn","rare","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,9
"remn","syeu","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,6
"remn","sype","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,2
"remn","trdi","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,9
"remn","trel","Reithrodontomys",10.9,3,20.99,0.0021,4,14,2,27,"Helminth","E",0,3
"sihi","anno","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,4
"sihi","asac","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,1
"sihi","cape","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,2
"sihi","citr","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,8
"sihi","cuau","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,5
"sihi","cune","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,10
"sihi","ealb","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,10
"sihi","eari","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,5
"sihi","ebal","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,3
"sihi","ecga","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,4
"sihi","echi","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,8
"sihi","echo","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,4
"sihi","edip","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,6
"sihi","ekno","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,7
"sihi","elad","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,8
"sihi","elan","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,4
"sihi","elio","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,10
"sihi","emer","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,2
"sihi","eony","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,4
"sihi","eper","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,4
"sihi","eree","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,7
"sihi","esch","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,9
"sihi","esev","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,4
"sihi","fapi","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,8
"sihi","hecu","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,3
"sihi","hede","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,1
"sihi","hepo","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,4
"sihi","hesp","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,5
"sihi","iper","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Protozoa","I",0,3
"sihi","madi","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",1,7
"sihi","madp","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,10
"sihi","masi","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,3
"sihi","mear","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,4
"sihi","mepa","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,3
"sihi","mocl","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,3
"sihi","neno","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,6
"sihi","oode","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,1
"sihi","orag","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,2
"sihi","orca","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,3
"sihi","orle","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,9
"sihi","phma","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,6
"sihi","poau","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Arthropod","E",0,6
"sihi","pras","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,4
"sihi","ptdi","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,8
"sihi","rare","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,1
"sihi","syeu","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,6
"sihi","sype","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,1
"sihi","trdi","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,9
"sihi","trel","Sigmodon",111,5,27,0.00218,5.3,62.4,2,2,"Helminth","E",0,8
"spsp","anno","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,7
"spsp","asac","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,6
"spsp","cape","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,4
"spsp","citr","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",22,6
"spsp","cuau","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,10
"spsp","cune","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,1
"spsp","ealb","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,8
"spsp","eari","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,10
"spsp","ebal","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,5
"spsp","ecga","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",6,1
"spsp","echi","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,10
"spsp","echo","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",1,8
"spsp","edip","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,5
"spsp","ekno","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,9
"spsp","elad","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,9
"spsp","elan","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,5
"spsp","elio","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,2
"spsp","emer","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,1
"spsp","eony","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,3
"spsp","eper","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,5
"spsp","eree","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,9
"spsp","esch","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,8
"spsp","esev","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,2
"spsp","fapi","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,8
"spsp","hecu","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,5
"spsp","hede","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,10
"spsp","hepo","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,6
"spsp","hesp","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",7,7
"spsp","iper","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Protozoa","I",0,7
"spsp","madi","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",1,6
"spsp","madp","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,5
"spsp","masi","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,1
"spsp","mear","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,7
"spsp","mepa","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,4
"spsp","mocl","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",1,4
"spsp","neno","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,3
"spsp","oode","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,7
"spsp","orag","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,5
"spsp","orca","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,5
"spsp","orle","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,8
"spsp","phma","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",8,5
"spsp","poau","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Arthropod","E",0,1
"spsp","pras","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",2,1
"spsp","ptdi","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",1,6
"spsp","rare","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,1
"spsp","syeu","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,6
"spsp","sype","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",1,6
"spsp","trdi","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,7
"spsp","trel","Spermophilus",107,6,27.9,0.0085,5.92,84,2,42,"Helminth","E",0,2
